review,classification
 Staff not always friendly Tiny room  Location and entrance lobby,neutral
 Noisy Room house keeping staff very loud in coridors slaming doors all the time Wifi connection was extremely bad i had to stand next to room door to get connected Club Rooms are overrated No Positive,neutral
 Rooms were more like 3 star expected better standard from 5 star even if they were deluxe rooms  Nice location,neutral
 Charging for parking The reception on other building and no WI FI that works in the higher rooms No Positive,neutral
 too small room almost like a larder or a small storage room But its price was crazy expensive for what you got  The only positive thing I can say about this hotel or at least about the single room I have was its location I have never seen such a small room and bathroom in my life before Now I understood how the 19th century painters and writers were feeling in Paris in the attic room,neutral
 I ve booked a double room upon arrival I was given a twin they said that s all they have available the manager was so rude to me in the end they gave me a king room the bathroom is part of the bedroom which is really strange also there wasn t a nice view Bed was comfy and room was clean,neutral
 So small the pictures are deceiving Also you need to stand in the shower with water on for 3 4 minutes before hot water comes out No Positive,neutral
 At almost 400US a night there was no breakfast included in that price nor was parking included It s really hard to give hotels top notch ratings when they refuse to even include the basics The pool was a slightly oversized hot tub actually in Sweden we ve enjoyed a hot tub larger than their pool There is an adorable boutique hotel in the middle of the city that has a way nicer pool but a rooftop that isn t even 1 5 the size of this place wish we were still there It starts with an O if you re interested and serves some of the best tapas in town Cocktails here started at 12Euros We went to some really nice restaurants and their cocktails weren t even 1 2 that price so I m not sure what you re paying for because it certainly wasn t the ambiance Other patrons were of questionable character There were American frat boys old Russian men with child brides or escorts and a guy with gang terrorist themed tattoos all over his body Multiple locations in the building guests were extremely loud and up until 6am one night and another group was up until 3am the next night keep in mind we were here during the middle of the week Somewhere else people were smoking pot which filled our room with the smell Needless to say we didn t get much rest Our room was never made up until well after 4 30pm We would go out all day come back for a break or to use the pool and without fail they would knock on our door sometime between 4 30 5 30 to clean our room so we would leave again to accommodate their late cleaning schedule Plus when you take a shower the water gets all over the bathroom floor and make sure your curtains are closed if you have a courtyard side room or all the office workers in the building that make up the open square will get quite the show Better off sticking with the Travelodge or ilk if you re going to stay at a chain hotel  The rooms were a decent size It was a bit out of the way if you want to get to the beaches but within walking distance of La Rambla and the hop on hop off bus routes The lounging area on top of the hotel was huge with plenty of lounge seating for about 30 guests plus a bar with additional seating The downstairs staff was really great and helpful in all matters when it came to printing things off restaurant recommendations and things to do around the city ,neutral
 The bed was very small my feet hung over the end The air conditioner didn t work properly and the room was a bit on the dark side as it looked onto a air conditioning system directly outside the window No Positive,neutral
 Location Staff,neutral
 A lot of noise in the room no minibar  The breakfast chef always polite and kind ,neutral
 Our room located on 7 th floor which was nice But elevator reached only for 6 th floor You could hear very clearly what was talked in next room noise isolation was not good enough In a bathroom water was leaking through sink pipes to floor electric cable was near  Location stuff was friendly ,neutral
 The bedrooms are pretty poor although our bed was very comfortable The position of the room below street level not great What spoiled the room most however was a toilet and shower in the room behind a partially opaque glass partition which did not reach the ceiling Never seen anything like this before  Breakfast was good and the facility for the sister hotel close to our point of departure to store our cases was much appreciated ,neutral
 Overall a bit too dark Airco was not working sticky in the room 6 for a very small glas of vine is too much Nice garden terrace very close to the next Metro station,neutral
 A staff member completely disregarded the fact I was stood queueing and dealt with a coach check in who had pushed in If she had actually been more attentive she may have noticed I had already been stood there a fair while already not impressed  The location was good and the rooms quiet despite being on a busy road The room was an ok size bathroom was compact,neutral
 Small room without air and window to the wall If you open the window it s still impossible to breath because it s closed inside Awful night I couldn t sleep and it s spoiled everything This is what you get for 188 euro  Nothing,neutral
 The room was awkwardly small Very limited storage No place to even set up luggage rack Bedside tables tiny and one partly blocked the entrance door If one person was moving around the room the other person had to to step aside and wait First room assigned was a basement room that flooded within the first two hours Moved to small room and given a bottle of wine as compensation Wifi free but slow and sporadic Room was expensive given what we got While I know that there are very lovely rooms in this hotel in the future I would not gamble and hope to secure one given my experience  The staff was very helpful and pleasant The location excellent ,neutral
 The hotel was very disappointing The room had no air con the general hotel interior was very poor The room doors had old type key entry which were very difficult to open and had to be given in upon exit The room was spacious ,neutral
 The dinner at the restaurant was mediocre not up to French standards The pool was nice but dated The bathroom in our room was clean but needed serious renovation  Breakfast was very good Staff was friendly Facilities pool restaurant were satisfactory but not great ,neutral
 The Bathroom sink did not drain properly I got stuck in the lift and nobody knew I was in there for 20 minutes Lucky I had my phone to call my mother to let someone know The TV did not work very well it was glitching most of the time No Positive,neutral
 The staff s attitude and the hot room The room was very hot No air conditioning The staff moved us twice but we had to beg to be moved Very unhelpful ,neutral
 The furniture is very simple there is no carpete in the rooms the heating makes noise This hotel is good if you are in tranzit Every things looks very simple for a 4 stars hotel The breakfast is very expensive 25 90 for what is offers Parking,neutral
 The noise I had the worst night sleep in my life The first night I woke up and couldn t go back to sleep from the cooling fans outside The second night I didn t sleep at all absolutely none sleep as those fans are ever so loud It was so frustrating all I wanted to do is put my head in my hands and cry I tried everything I put some cotton pads in my ears I put a pillow over my head nothing It was horrible We booked a room without a window and when we got there they didn t have such room left so they upgraded us for a room with a window Perhaps if we had our original room we wouldn t hear that dreadful noise When we checked out the receptionist just asked what room number we were in and no how was your stay just ok thank you bye Also it was my birthday and the next day got kinda ruined as we were sooo tired I will never ever stay in this Britannia hotel again And I would really strongly advise everyone not to stay there It might be cheap but the fans are really loud I can t emphasise enough how bad it was really and so very frustrating  I liked the location It was nice and not busy at all There is few nice restaurants around and few shops I would stay in this location again I did like the look of the hotel to be fair and their gym was good enough for us ,neutral
 Room services  Location breakfast,neutral
 Parking was very expensive and not properly secure just a locked gate The passages stairwells and elevator were tiny barely big enough for one person with a large suitcase Staff were slow and indifferent Location to subway,neutral
 It certainly wasn t a bad experience but we thought that the housekeeping was a bit mediocre  All of the reception staff were very accommodating and pleasant especially the young bellman from Brazil ,neutral
 the room was extremely dirty and dusty restaurant staff on 3rd floor could be more polite and accommodating the location executive lounge,neutral
 small room not very clean cold room w o heating only smoking rooms available very expensive and no free wifi in room very good location,neutral
 ONE lift for the entire hotel takes ages to go anywhere Staff does NOT read notes and requirements when booking made ONE guy not exactly intelligent dealing with the reception long line No water in rooms No Positive,neutral
 Too small rooms Like really very small rooms For that price you can have much better hotel rooms  The equipmpent in The rooms was good Toothbrush fan shampoo Hightech design ,neutral
 This hotel is 90 Gay Only All of the reading materials wall art posters adverisments are for gays only Not family friendly Pool is very small and we were the only straight people there Most everyone was nice  Location was good rooms were clean ,neutral
 hot and cold shower no temp control my girlfriend scalded her back Noisy room from some kind of appliance at night Kettle not working until 3rd attempt to request replacement Staff not very helpful  location to the marina,neutral
 There was ejaculate and dried skin all over the bed the bathroom was completely different to what I see online The water did not work all morning  Leaving ,neutral
 Rather modest facilities needed to request an iron 3 times before I could get it after a few hours no ironing board Bathroom door needed maintenance Warm air conditioning only while it was still warm and I had to open the window to get cool air Breakfast is fixed everyday no variety nothing much for vegetarians  Hotel is near a metro station and there is a taxi stand round the corner It is also in the heart of one of the city s shopping areas ,neutral
 The bed was small and extremely uncomfortable the door into the bathroom made a large noise when opened or closed this waking up the other person if used late at night the size of the room was small To be fair I have used Hilton brand when I have travelled with work abroad and even the double tree brand in America and the Kensington hotel was a poor hotel rooms are tired feels like they are using the brand name but forgot what their values are The location of the hotel and the variety available at breakfast,neutral
 The room is too small Two persons cannot accommodate in that bed Not worth for 190 pounds per day No Positive,neutral
 Expected better concierge service and the spa gym facilities was a joke  Pleasant staff and excellent location,neutral
 Toilet breakfast noisy room Proximity to underground ,neutral
 Get ready You will need to pay 20 plus Euros per day to rent a Chaise at the Pool otherwise good luck with getting one of the few bean bags on the ground or an upright and uncomfortable wire seat In addition the staff was not overly helpful or friendly They had very few suggestions for food entertainment or anything  The hotel has been remodeled tastefully and the view from my room was lovely ,neutral
 Very rude young female on reception at check out totally ignored me and saw to someone behind me her colleague apologised Very expensive hotel drinks ridiculous price and shouldn t have to pay for spa use  Location to tube and work,neutral
 We order two double beds and only got one No Positive,neutral
 Any hotel that charges extra for access to WIFI is ridiculousNo Positive,neutral
 had a room with no window for first night but rectified by staffNo Positive,neutral
 1 I requested red rose petals on the bed for my wife as we stayed in the hotel for our 10 year wedding anniversary My request was ignored with no explanation 2 Pillows were too high and there was no option for flatter pillows in the room I did not get a good night sleep 3 Breakfast was very basic compared to other 5 star hotels Not enough vegetarian options 4 Wifi is not free 5 The shower in the bathroom has 2 heads the portable head did not work only the overhead rain shower worked I m disappointed in the value for money  The location is good and the staff are pleasant Checking in was easy Facilities are decent bar and afternoon tea dining area ,neutral
 no English channels on tv poor signal room smaller than advertised Location,neutral
 The room room 8 deluxe room ground floor was in poor condition needs refreshing the sooner the better Cracks in the walls furniture first impression seems good Second impression this room really needs a redo  Location of the hotel is perfect for exploring London I love the neighbourhood warm welcome at reception friendly staff ,neutral
 The breakfast is not good vegetables and fruits were not fresh The receptions didn t help us with an iron and laundry  A good location to visit Milano if you travel by a car The room is a specious and clean ,neutral
 used multiple times because of the location but the room has never been clean once Because of the extremely compliated layout of the wings of the building floors and rooms if there were a fire there should be many casualities No Positive,neutral
 As a deluxe Double room with balcony the room was so small that we could not have our 2x suitcases open as there was no where to put them The pool is indoors in the Spa area really hot and uncomfortable when its hot outside We arrive on Saturday and Sunday everything was closed nearby There was bar eatery that was close but too close to smelly drains Would have prefered to stay nearer to the beach and the hop on hop off bus route 20min walk from hotel or we should ve stayed closer to town No Positive,neutral
 Rooms have a moisty smell Breakfast is said continental but insufficient lack of a good breakfast tea Poor staff  Hotel rooms are clean and tidy It has a good location near Corso B Aires ,neutral
 NO SAFETY at ALL We have been robbed as someone enter the room and manage to open the safe box and Stoll everything inside it The hotel management didn t show the required customer care They even didn t call the police and they ask me to call them if I wish which very strange process from this big hotel name We request to change the rooms immediately but they didn t help to do it which is very upset This hotel is not recommended at all  Location Only Hotel is not safe at all ,neutral
 It was tricky to find the location of the hotel  Good location Just opposite of Shepherds Bush Market and next to Shepherds Bush Station Tube and also next to QPR Football Stadium Loftus Road ,neutral
 Breakfast was terrible Bed was fine and room decent Staff was gentle and room was quite clean although with marks on the sheets and holes in the curtain Very nice view from the window at the garden Very quite room ,neutral
 The hotel is 10 to 15 minutes walk to the houses of parliament and big ben but a 30 to 40 mins walk to Piccadilly circus and regent street shopping belt Hotel toilet is small and no toothbrush and bathroom slippers are provided They will provide upon ask though  The hotel gave super delicious warm chocolate and nut cookies and mix healthy drinking water for guests at the lobby ,neutral
 Breakfast staff didnt seem to have a clue what was going on and had to order breakfast twice I felt this stay in this hotel was not a five star experience Long walk to an upgraded room at a cost and felt it was not worth the extra 50 per night that i paid I have stayed at the Radison Blue in Manachester and that was a five star experience I just do not think our two night stay room only was worth 635 00 it was five star cost but not 5 star quality The view from the small window in the room was just over looking over rooms  I liked the comfort of the room I liked the front of house staff very friendly and helpful I liked the location,neutral
 Pillow covers had not been changed and were dirty  Nice location bar and food,neutral
 The room was small for family of 4 and air condition was not working We tried to use extra pillows but they were absolutely dirty and seem not being washed for ages and we had to ask few times to have them replaced  Spa was nice and that s about it ,neutral
 No fitness centre Location isn t very very central Hard to find hotel as you can hardly recognise the sign for it outside Nice breakfast but only one type of eggs scrambled and I m an egg lover so wasn t impressed,neutral
 The room was extremely small however clean in the bathroom some of the kits were empty The bathroom at the bar was dirty unfortunately No Positive,neutral
 Difficult to find the Hotel Sign is small and impossible to see from the other side of the road Single room is very tiny furniture is old and bed very uncomfortable Tiny bathroom and difficult to get into and out the shower Room need serious refurbishment Very disappointment with the room compared to how the other rooms looked like in the pictures Very expensive rate for what you get Did not match the 4 star rating  Reception staff are great Good check in and helpful friendly staff ,neutral
 Very outdated and not too clean Very shabby looking The view of Novotel across the road and wishing I had booked there instead ,neutral
 Mattress was extremely firm Staff was unfriendly  Close to the tube close to restaurants Allowed us to check in early Big room with sofa ,neutral
 Room was small and dark not comfortable Close to subway,neutral
 This hotel is old and run down we had to tie down the shower head to the right angle the shower and sink barely drained and the walls trim and furniture is beat up The staff was passively unhelpful when I asked for a better room and lied that they were booked up  Large room with large refrigerator and strong shower Both concierges were exceptionally helpful very important in London Good location in the center of many destinations ,neutral
 First of all in our room heating didn t work a baby bed was broken and with a big hole a sink was leaking lamp worked badly so the whole room was awful and needed the whole renovation After our complaints stuff changed a room for us for a bigger one That room was much better But sink there also had problems and heating did t work  Excellent location Friendly and helpful stuff especially a Russian guy Robert Nothing else,neutral
 Fire alarm falsely went off several times during my stay  Super friendly staff,neutral
 Price is not realestic at all Only cleaning and outside staff are friendly All others especially reception make me feel that they are doing me a favor not doing their job only  Location,neutral
 Checked in late missed restaurant reservation staff un help in suggesting where we ciukd eat and not accomdating with the services they offered No Positive,neutral
 15 for a breakfast is overpriced for the type buffet you get The price for the hotel is overpriced as well seeing the category of hotel size of rooms and location of hotel The public areas like restaurant etc are overall too warm  Located close to metro clean rooms and new bathroom ,neutral
 View from our room 394 was a builders site with scaffolding at our window we had to keep our wooden shutters closed all the time or we had workmen looking in at us we couldn t stay in bed after 8 30 and we couldn t have a nap in the afternoon due to the noise of the work taking place  Location staff were friendly Carvery was lovely,neutral
No Negative We were put in a disabled room for some reason although the hotel was almost empty ,neutral
 Hotel decor very dated  Location,neutral
 Half hour wait for room to be prepared despite booking 12 days in advance beds not that comfortable quite dated decor no hot chocolate or herbal teas in room only one packet of biscuits quality of toiletries all in all not what we expected for 5 Could hear rumble of DLR no view our room overlooked a central roof  Breakfast and staff at breakfast Sound proof from other guests ,neutral
 VERY BAD INTERNET CONNECTION It was just impossible to do any online work Extremely slow connection with several limitations If you need to stay yourself online this is not the right place to be Very good location for tourists,neutral
 Room was basic even if ee booked a junior suite Breakfast very poor as compare to other hotels in Barcelona  Location,neutral
 Bar staff unco operative and rude Bed uncomfortable Breakfast area inadequate Car park not up to standard Front of house staff very good,neutral
 Unfortunately the hotel let itself down a lot Myself and friends have booked through booking com before and it has always been to a high standard this time however it was not Firstly for our entire time there we didn t have a shower when we first checked in I realised the shower was not working and went downstairs to complain the man at the desk said he was busy rude and there was no one else in the hotel this was a Sunday so he would have a look when he got the time too as we were going out he said he would leave us a note in the room once he had a look 8 hours later when we came back to the hotel the shower and still not been fixed so I went downstairs and asked a different male employee if he had any update on the shower he said I m sorry but the last guy didn t leave any note about your shower But he promised to send maintenance in the morning The next morning surprise surprise no one came The man said he had a look and the shower wasn t working thanks for confirming what we already knew but he would send maintenance Who never arrived We then asked a female employee the next day who said she would send maintenance but again no one came Overall very poor customer service I even asked them to tell the manager I wanted to speak to her him whenever they got a chance but nothing Shame House cleaning didn t replace our soap weird Air con had issues would become extremely cold and then hot without being touched Staff were useless The lady receptionist was the only one who even seemed to care Would not stay here again I told the staff I was not happy to pay approx 130 per night and not even have the opportunity to shower I feel let down by the hotel and booking com for suggesting it as they are usually excellent  Room was nice and not dated the location was good and the rooftop pool was enjoyable,neutral
 Room service price rediculously high I asked for egg on toast and coffee and got charged 30 00 I said on the room menu a breakfast was less the answer given was it had changed price Staff on reception are often rude an unaccomodating I asked the doorman where the nearest clothing shop was and got directed to Oxford street despite there being a shopping centre across the road next to St Paul s Very poor value for money the food is terrible Cheese bord tiny bits of cheese and the chicken curry cheap cuts of meat  Location is good ,neutral
 i booked 2 rooms and they should have been exactly the same mine was ok a bit small it also had a little balcony my friend however had no balcony low ceilings and it was an attic room loved the location and the room was very clean,neutral
 The room was quirky but definitely not 4 star The toilet door would not close The room was extremely hot and the fan did not work in spite of asking for it to be fixed There was no sound proofing so when people went into their room nearby or above us it was as if there were walking through our room As a result we had little sleep for 2 nights which is not a good way to visit any city The room was also tiny chairs had to be moved to access the wardrobe In my opinion this was certainly not a four star hotel but rather a quirky somewhat over priced B B  The location was excellent and the reception staff couldn t have been more helpful ,neutral
No Negative The pancakes scrambled eggs were too watery Second time at this hotel first time it was amazing Second time it was soso the first room I had the A C was leaking so I asked to be switched which was a better and bigger than the first room also a better layout,neutral
 The check out process is painfully slow with a long queue of impatient people every time  Ok but pricey,neutral
 Food in the lounge bar poorNo Positive,neutral
No Negative Location,neutral
 The room is really small I am very disappointed on toiletries amenities as products are made in China I stayed at 6 hotels in this trip those amenities they provided were good quality  Staffs are really helpful at all times ,neutral
 Worn out mediocre facilities not quite corresponding to the glossy property pictures  Helpful staff ,neutral
 Toilets did not evacuate properly staff friendly good location ,neutral
 It was only after paying that I was told that my request for 4 twin rooms could not be accommodated and that there was only 1 twin room and the other 3 would be doubles Aloft said that if I had booked direct with them they would guarantee to fulfil any requests but by booking through booking com they would NOT guarantee to fulfil any requests Problems on checking out as the reception staff decided that I had not paid but this was due to the way they had checked us in by allocating all the payment to 1 of the 4 rooms Not impressed with the reception staff and rooms were expensive Still waiting for my receipt  Comfy bed,neutral
 Very very very small room You hear all noises from other rooms and corridor There were no renewing of shampoo during 4 days of stayin in the hotel breakfast,neutral
 Room ventilation and ac didn t work properly room temp couldn t come down and stayed around 30 Celsius Couldn t sleep at all Can t switch the room till second day and no refund nor compensation for the suffering from the hotel No Positive,neutral
 Double bed in single room 2 people would struggle  Great location ,neutral
 I found the staff on reception to be particularly rude I called reception to ask when my laundry would be collected the lady on the phone asked me if I had asked them to collect it and I said that when checking in I did mention that I had some that needed doing The lady on the phone was very patronizing and blamed me for my laundry not being collected She then sent someone to collect my laundry twelve items of which most were socks and they charged me more than my actual stay there Upon checking out I raised a small criticism with them and the reaction I got was basically a laugh I have stayed in many Radissons but never experienced that The hotel itself is excellent very comfortable but they need to work on their actual hospitality The room was very comfortable and spacious,neutral
 It does not look 4 stars compared to other 4 stars hotels I would rate it 3 or below no much facilities inside the room bathroom is very poor  Staff are friendly,neutral
 The matress is not comfotable at all It looks very old The hotel can not be 4 star It is not more than 2 star hotel  The staff is excellent The breakfast is fine ,neutral
 Check in staff member was cold non welcoming Room was tiny barely any floor space making unpacking and packing difficult and it was stuffy I didn t sleep well Generally a very mediocre experience  Reasonably close to Paddington train station and the surrounding facilities ,neutral
 View from room was dreadful Breakfast too expensive No cafes or shops in immediate area  Near the train station and tram stop Nice rception area ,neutral
 Room faced onto a fairly busy street and as such noise levels were slightly undesirable  Great bathroom facilites shower was particularly good ,neutral
 Plastic cups for cold drinks for the breakfast did not expected that in a 4 hotel I would find plastic glases at all Deep cleaning needed in the room  Staff very friendly and helpfull ,neutral
 Value for money rate is very low the price isn t reasonable  The quality of the internet is very good ,neutral
 The room smelt musty was tiny bed small only a double not a king breakfast was not a cooked breakfast alarm was going off in the hallways in the night until we phoned reception No one asked if we enjoyed our stay when we checked out  It was close to the venue we were attending Hammersmith Apollo near to plenty of shops bars restaurants,neutral
 Noise Breakfast sfaff and evening bar staff,neutral
 I asked a week earlier for room away from DLR but didn t get it it was noisy and the window was part open by a poor dodgy DIY job Pipes made strange noises Guests at dinner were handling the cheese no fork with the cheese knife The hotel was looking aged Surprised there are rooms for smokers No free wifi  Location good apart from DLR next to it Warm hotel Staff were friendly ,neutral
 On arrival the room was cold until we reliesed there was a thermostat to control the temperature no one informed us at reception and it was a cold night Our room over looked the fire escape at the back of the hotel But it didn t bother us has we weren t in the room that much  Staff were friendly room quite large for London Very good bar and restaurant in hotel had lovely breakfast and evening meal Enjoyed our stay ,neutral
 The room was extremely small you could not even proper pass by the bed Absolutely not like in the pictures and promised Furthermore there was loads of work going on bar closed elevator under construction Not worth the money No Positive,neutral
 Room was very small Breakfast wasn t enough Everyday it used to run out before time  It was clean and very fresh Nice location,neutral
 The spa is very old and only the hall is nice looking  Location is great but nothing else for the price paid for a night ,neutral
 old carpets in the cooridoors hotel looks a bit tired now prob need a refurb,neutral
 The central location might sound a good thing but the room partitioning and lack of double glazing in street facing rooms meant that this was the noisiest hotel we have stayed in for a long time You cannot get to sleep before midnight due to the noise from the tourist street Karntner Str Then around 6 30 am every morning you get a loud wakeup call from lorries doing street cleaning bottle bin emptying and deliveries to nearby shops and restaurants Avoid if you value a good nights sleep It does not matter which floor or side of the hotel you stay in the noise is always there  The location is central it is clean and staff try to be helpful ,neutral
 No water bottles given to guest in the room Noise from hotel lobby bar and even nearby rooms too overwhelming Even fountain noise from the lobby was disturbing  The location is very nice Close to P De Gracia and a lot of amenities available Nice terrace and overall nice service ,neutral
 Our room was very tired It was in the basement which was fine except that the blinds were on the outside of the window and we couldn t alter them The carpet was very grubby and the bathroom was in need of repair There was rotten wood and dirty grout and an unfinished sliding door  The location was excellent and staff friendly ,neutral
 the Reception service and the technician service the room service and breakfast,neutral
 1 the hotel charged me for the parking place 18 EUR although I have already paid for it when booked the room with parking place I repeated it twice to the night shift and morning shift at the reception and even sent the booking confirmation at their corporate E mail but had to pay for parking anyway Later on they sent the letter with the appologies and returned the money for parking but this question could have been solved in advance 2 poor communication of the staff 3 Breakfast for 4 star hotel could be more substantial and various and sauna could be for free for the visitors 4 would not recommend the hotel to stay in  nothing,neutral
 Wait to check in One male receptionist just left his female colleague to deal with a building queue Deserted aura to the place  Rooms are large Beds comfortable If lucky great views ,neutral
 The location and food I trino the price,neutral
 The internet was very frustrating got disconnected as soon as gadget went idle and had to connect every few minutes and very slow  It is an OK hotel and good breakfast ,neutral
 Furniture was dated and worn Check in took ages with a long queue Loads of children  View was great from the upgrade to seeing Westminster ,neutral
 The traveling all the time no shops around had to travle to get food an stuf It was a lovely hotle it was way to far from were we taugh it was but good,neutral
 The staff were not allowed to show use any common sense or initiaive in a case where a customer had a serious emergency  Nice hotel,neutral
 The bed was too soft for a bigger person I felt like I had to hang on the shower very small and no fridge  Loacation was great easy to get anywhere Lift is small but gratefully accepted Small supermarket on corner very convenient ,neutral
 The hotel has definitely seen better days The furniture and facilities are worn shabby and have the seventies feel to them because they haven t been fixed since the seventies The room is tiny the bathroom as well with tiles and toilet that could do with a proper cleaning Definitely not worth the hefty price it charges  Located in the center of the city,neutral
 The restaurant and food was dreadful we had to send our food back twice and the third occasion they still hadnt got it correct The queues for reception were very long and no apologies for the wait  The room and hotel was beautiful,neutral
 Entrance to hotel and reception area very poor from what we experienced in photos Getting to room was a hazard in an attic conversion Room was stuffy noisy with outside traffic Staff we cooperative friendly Room was acceptable in standard,neutral
 Room was dirty Pillows were hard and towels were dirty When new towels requested receptionist told us to collect them from reception Used makeup wipe left from last resident behind sink  Location was great,neutral
 tiny room although superior category location right next to Duomo,neutral
No Negative Big chain hotel service guaranteed a bit far from the center but with a perfect service of shuttle every 15mins,neutral
 The whole place needs to be painted poor breakfast Noisy  The location classical Interior and furniture in the rooms,neutral
 Staff are not welcoming and make you feel that they are not happy to serve u Location modern comfort and size of the room,neutral
 Room not cleaned at all Stayed two nights No facilities in hotel No restaurant or bar etc Breakfast room in basement but we didn t bother Rusty shower surround  Comfortable room although very compact Bathroom well equipped and good size Check in staff good and moved us to rear facing room away from noisy road ,neutral
 We had a cellar room 111 which was awful no daylight very uncomfortable bed no well positioned mirror except the steamed up one in the bathroom and one in a wardrobe you had to prop the door open with your foot plug in the hairdryer on the other side of the room then do contortionist moves to try and blow dry your hair The kettle was located miles away from a socket and the kettle was broken Why is it difficult to get simple things right Hotel designed by a man obviously the location,neutral
 Too much hippness that it hurts  The location,neutral
 The room was very tiny first time I have experienched there is no complimentary water in room beds where too tiny  Location,neutral
 Where to start room ok however couldnt even stand up in the shower and the ceilings were so low Spoke to reception and was told we have another room but its not as nice as the one you are in Paint peeling off door frame and skirting boards tv kept switching itself on and off window wouldnt shut properly so it sounded like we were asleep on the street as it was a main road outside Bar staff very rude tried charging us 18 for 2 Baileys this is meant to be served as a 50ml however they were serving it as a 25ml when i tried to explain this to the bar manager he just said no and walked away For what we paid i would have liked a little more luxury Safe to say we wont be staying there again  Location,neutral
 The beds The bedrooms very dated the staff very good,neutral
 Staff were not very helpful in letting us know how to get around  The bed was very comfy slept very well ,neutral
 Fridge not working Reported but was not fixed Pool tiny Not a proper spa Breakfast expensive Tea horrible No menus on table Didn t know so much more was available until after we had eaten Broke my little toe on the ridiculously shaped glass table no power point for kettle Rooftop view from room not good Towels rough Not enough shower gel etc for two people Everything basic no luxury  Reception staff Location ,neutral
 The air con wasn t working properly and the window doesn t open widely so the room was a bit warm The lift doesn t work in order requirement so it takes a little while to get to the higher floors and the card to open the room wasn t working properly  The staff are friendly and helpful the room was clean and the breakfast is really good with many options ,neutral
 The staff were unfriendly The room was vey small The decor was jaded I was put in a room that had the bottom of the window backed out  The location was very good closes to west end and convent garden ,neutral
 Poor service from reception ok location,neutral
 6th floor was absolutely roasting and smelt damp We had to move rooms due to temperature being stuck on 34 degrees in the rooNo Positive,neutral
 Friendly staff good location Very small room and ver uncomfortable bed,neutral
 The staff are rude and you have to pay to use the pool We waited 1 hour 20 minutes for 10 drinks  The pool,neutral
 My stay was very unpleasant the air conditioner was making horrible noise and was not working properly and I had to change the room the next day however the AC was still not working properly In addition the mattress and the pillows were not comfortable at all The staff reaction to the AC issue was not satisfying they even did not apologise to the horrible experience I went through This stay is the worst experience I ever had in london No Positive,neutral
 One of the staff members here was very rude because I asked him for water He told me to shut up in front of other guests and was so intimidating and rude The director is investigating and offered us a free ride to the airport for compensation but that kind of behaviour by reception staff was absolutely disgusting and have never experienced that anywhere before All other staff were amazing but this shouldn t have happened at all just because I asked for a jug of water No Positive,neutral
 We originally booked the hotel because of the location and being very close to South Kensington station The rooms are old and outdated and the hotel needs a bit of love and care When we booked we advised that we had a 1 year old baby and requested a cot On arrival we were given a room on the second floor While there is a lift to the first floor we then had to work our way up to the second about 10 stairs with a pram not ideal and should have been considered when organising us a room The hotel also has stairs into the lobby I can recall about 6 or 7 times that I walked into the hotel with the staff standing behind the desk and watching me struggle to get the pram and baby up the stairs Staff in general weren t overly helpful and really quite miserable Room was average but definitely not well thought out or planned small space under the bed but can t even fit a suitcase for example new showers in the bathroom but very little pressure I understand London is expensive and you don t get a lot for your money but I definitely expected a lot more I wouldn t stay here again  location and access to public transport,neutral
 Rude guy on reception when we checked in and the toilet was dirty Very helpful guy on duty when we checked out,neutral
 wi fi connection not god and also the whole hotel don t have power adapter for American Plug That s really weard close to metro station,neutral
 No one to bring our luggages to room and we did it by ourself Shower water was aweful It goes hot and cold every 10 seconds ,neutral
 I booked this hotel based upon the reviews I use Booking com because I love the customer based rating system and rarely have a bad experience I booked two rooms over a month in advance Initially we were five 3 weeks before the trip we were four so I changed the reservation Cancellation without penalty was possible until 2 days before the reservation The price remained the same so upon check in I asked them to please adjust the price as we were only 4 and I made the change 3 weeks ago I was told if I had made the reservation through the hotel he would be able to change it without a problem Since it was through booking com it was up to booking com and they would have to telephone them During check out I asked about this She said there were no notes in the system regarding this She claimed they would lose part of the commission if they changed the price 100 She also claimed that her colleague at the next desk had just accidentally deleted a note regarding the commission on our account I telephoned Booking com on my telephone and was told the commission isn t considered with a change only a cancellation The Booking com representative said the decision was completely up to the hotel and asked to speak to the hotel representative I heard the hotel representative say they booked a triple room they must pay for a triple room The hotel representative told me that Booking com didn t send them a notification I made an early check in request through the same Booking com system Notting Hill quickly responded with their check in and check out times and offer to hold our luggage If we had arrived with only 4 and wanted to change it upon arrival I completely understand However I made the change 3 weeks in advance This is rare so I was quite happy Usually things happen last minute and you are stuck with the charge This is where I feel Notting Hill completely failed Booking  The hotel is nice and well maintained The rooms were very clean and the beds were comfortable The location is convenient The pillows are a bit large We purchased a soda from the mini bar it s like a vending machine There was a strange taste it had expired the month before ,neutral
 Room without view Shower did make incredible noise No iron avaiable Only 2 towels Room not clean The Staff lost my suitcase and no one felt responsible I found it by chance amongst other luggage outside locked room  Closeness to center and harbor,neutral
 3 star reception quality small rooms no lobby Close to arch good lcation,neutral
 Had to ask what was free in the room and what was chargeable as only chargeable things listed in room Found that because of room type had some free drinks available every day from fridge Should have been told this when first booked in at reception Very mean with coffee tea and milk and always had to ask for more poor especially for such a pricey room Didn t even leave any Nespresso on last day Surprised no bath nor table and chairs on balcony  Fantastic location and had a great balcony view of Eiffel Tower Lovely light room and excellent wifi ,neutral
 Breakfeast asking 200 deposit no one mention The bed comfy,neutral
