review,classification
 Room was very worn and dirty Bedcover was stained It completely spoiled the whole impression  The room was very spacious Breakfast was delicious and was offered a wide range of options Near the hotel was a large free parking and transport to the city center by metro was very convenient ,neutral
 Very small room very dark lights Almost no storage place maximum 3 4 shirts I had to keep most of my stuff inside my luggage In most of the rooms NO shower handset As it was important for me I requested to change room and was told to wait at the room and that in 5 minutes a staff member will come to assist but came after 40 minutes I waited at the room At the breakfast I ordered a veterinarian omelet and asked specifically for no bacon but after the first bite I understood that bacon is one of my omelet ingredients Great location ,neutral
 Unclean bathroom tiles Woken by room cleaner at 9am to clean room on Sunday morning Told we should have booked directly to get a free breakfast so would charge us 12 each We went down the road to a cheaper cafe  Bar good and not too pricey Decoration beautiful art nouveau style ,neutral
 Rooms are extremely small  Location is excellent,neutral
 If you are travelling alone the single rooms will fall short of your expectation The rooms are very small and claustrophobic Beds are pushed up against windows with terrible drafts I had to use my clothes to seal window and a suitcase to protect myself from draft Very uncomfortable When asked to change to another room the same situation  Very friendly staff ,neutral
 Room was small and no heating The location and the buffet style breakfast,neutral
 no bath no milk for tea just creamif you need milk you have to pay english poeple like milk not what you would get from hoilday inn clean room,neutral
 The floor boards were creaky and was awaken night after night with movement from the room above I was offered room G10 the carpet were worn and old the shower room was impractical Not likely to stay there again  The location was fantastic as it was close to public transport ,neutral
 The twin room was so small that the beds actually touched and could not be moved apart I booked a twin so my daughter and I could stay together but no that close Also I paid 8GBP to use the gym and pool which were average You must pay a high price for internet and parking but I knew this prior to arriving so it was not unexpected  The staff on reception were very helpful and polite ,neutral
 Overall what we got was not what we expected from a four star hotel The hotel is quite old and the rooms are very small There s only one lift that takes ages to reach we sometimes had to use the stairs The lift itself is very small and can barely take 4 persons Breakfast however was our greatest disappointment We were offered continental breakfast with the room we took The breakfast area down the basement was quite dim and unwelcoming with dark antique furnishing Not the perfect atmosphere for your early morning breakfast the selection of food was very narrow Only one kind of cheese and no eggs There was no name tag under each dish we couldn t tell what type of meat was on the tray  Staff were very friendly always smiling and very helpful when asked for anything They changed the room the next day when we complained about how tiny our room was ,neutral
 Some of the staff did not speak English well the first room I was in had all the noises from the Resterant above  The location was very good,neutral
 Extremely small washroom room very tiny very basic roomNo Positive,neutral
 There was no air conditioning I booked a double and it was two twin beds put together I might have just as well booked and paid for a single  The breakfast was good but the plates were very small like they didn t want you to eat too much ,neutral
 Very small room construction work going on in the hotel woke us up in the morning Very basic breakfast facilities Great shower,neutral
 Room temperature was too hot we called the reception but still they couldn t control the room temperature We booked the hotel to use pool but when we went to the hotel they told us pool was closed very dissapointed and they only run one shuttle bus for 7 people so for people traveling in large groups it s a waste as the shuttle bus would always be not available Room was very trendy and modern,neutral
 Small noisy bedroom ridicously small shower room small and very dark corridors and lift shabby breakfast room Very nice staff good comfortable bed Good location ,neutral
 paid more on booking com for small room than what was offered at the hotel at rack rates for executive rooms with canal view a little disappointed in this to say the least location transportation,neutral
 room was small dated not good location,neutral
 room was small Restaurant staff were rude location,neutral
 Unbelievable 4 stars and ridiculously high price How this hotel can be 4 stars Room is very narrow bed is small no refrigerator narrow bathroom You cannot move your body in shower booth because it s too narrow  Location is near to subway ,neutral
 It is a tired hotel which was expensive compared to others we have stayed in very dark quite depressing interiors with terrible bedroom lighting and not many pictures etc to make a very large room comfortable My daughters bedroom was so small she could barely put her suitcase anywhere we didnt feel that we wanted to hang around there so spent as little time as possible which is a shame because it was expensive the position in Amsterdam is excellent,neutral
 Poor choice of bar food mine came up cold  Friendly staff,neutral
 From the hours wait to check in which still was not available at 5pm no tv working the long queue and the craziness at breakfast was like a poor quality holiday camp on speaking to the front of house manager the attitude of what do you want us to do was the final straw  The whole stay was very poor,neutral
 The room although big had absolutely nothing to do with the ones on the photos On the top of that it faced an inner yard and we could hear the guests on the room above us  Very nice and helpful staff good location beautiful ground floor ,neutral
 very small room but it is rather typical for Paris the cleanness was so so access to metro is fine if you don t carry heavy stuff I would appreciate segreggation of garbage especially as Paris hosted COP21 at that time the atmosphere very cosy place nice staff nicely looking hotel and rooms easy to find not very far gare d austerlitz,neutral
 Disappointing gym no air conditioning Not exactly welcome later in evening trying to use facilities  Good rooms,neutral
 Location of room used lift for 2 floors and then had to use stairs for 2 floors not good for 2 70 year olds Not enough choice for breakfast and food was indifferent  Proximity to the Albert Hall and tube Friendly and informative staff Quality of room ,neutral
 Little charme staff not very motivated Nice pool spacious room with two big beds good location close to tower,neutral
 2 lights were not working in the first room the first room a junior suite was very very tiny it should be forbidden to charge 600 per night for such a hutch The night curtain did not close in the first room and window overlooked the restaurant No bottle opener in the mini bar Breakfast shabby lacked everything and the staff were completely exceeded Staff at front desk and reception were very polite and try to accommodate our requests They made their best to change our room for the second night ,neutral
 The non disponibility of the net favilty at the room it to have be free all the time  The location of the hotel visa a vis transports facility metro bus ,neutral
 The room was very very compact as was the en suite The flooring in the room had seen better days  The cleanliness of the hotel was good and the staff were very friendly The continental breakfast was of an expectable standard We particularly liked the close proximity of the hotel to the Royal Park just 2 minutes walk away It was great that we could leave our luggage securely stored before our booking in time and during the day of our departure ,neutral
 Rooms were very standard for a 5 star hotel The staff would knock on your door several times in the morning to try and get in to clean  Good location hotel lobby very nice ,neutral
 Rooms very small whole hotel needs major money spending on it very very very noiseydue to rubbish collections staff on street all hours very limited bar breakfast looked very poor cafes nr bye for half the price very good quality beds very bad  Only the location ,neutral
 When I booked a small double I thought it was a smaller room not bed My 14 year old daughter and I slept in a 3 quarter bed Location tea making facilities good toiletries,neutral
 Completely over priced for what it is Hotel itself felt like a throw back to the 70 s I believe it was a converted school Rather depressing feel to it No Positive,neutral
 Noisy even on the 6th floor trams outside running all day and night every 30 seconds with very noisy rails shutter didn t close all the way and curtains didn t meet in the middle so it was a noisy night and light morning  Good location Room was clean,neutral
 No free WiFi Not allowed to bring food into the hotel Very loud neighbours who slammed the doors all night The hotel is close to restaurants and bars,neutral
 Our room was not the superior room we booked in our opinion Cleanliness could have been better mould around the shower screen signs of damp in the bedroom and dirty fingerprints on the service hatch in the ceiling Rooms were serviced daily but you could tell the floor had only been swept not mopped or polished  Comfy beds good soundproofing we asked for and got a quiet room with a view Close to rail station and good metro access to city centre ,neutral
 The bed wobbled every time you moved The housekeeping does not replace the coffee coffee cups you have to pay to get extra after the first night No milk either The WIFI is totally useless it automatically disconnects every few minutes and is painfully slow You can t get a good night sleep as the black out curtains don t block out the sun completely and the housekeeping staff are very loud come 8am Very disappointing stay  The hotel was clean ,neutral
 The room was very dusty the air conditioning blew dust around the room leaving me with allergies  The rooms are basic and doesn t equate to a 4 as suggested online The reception area and the facilities are ok ,neutral
 No parking even if on booking com says they have booked a double and received a twin asking for extra blankets as heating was not working and they never showed up with does blankets the worst experiences until now Location is good,neutral
 You have to leave your keys at reception every time You only get 1 key and we were 2 ppl Old fashioned way no badge system but an old key to open door Very very thin walls You could hear every thing Not enough sockets to charge your phone for example  There were 2 lifts available Air con Internet Location 10 15min walking distance to shops Nespresso coffee machine in room ,neutral
 Expensive over night stay Good location near Hyde Park,neutral
 Is very far from underground 20 min C,neutral
 Live in north west London booked for a romantic night close to the action Awful check in experience ruined our stay I had asked the hotel to allow my partner to check in as she was arriving before me via booking com unfortunately the gentleman on the desk couldn t help her he said he couldn t see the note fair enough but you have my card and you have me on the phone with the booking number etc it s a one night booking and you have the power to charge the card anyway as you would if I hadn t turned up I rushed from the other side of the city only to find my girlfriend sat in the lobby almost an hour later perhaps the hotel could have given her a tea or somewhere to change for our evening out When I talked to the lady who was now on the desk she was baffled as to why the person my partner had dealt with while I was also available on the phone had not just charged the card on file and let her into the room All together the knock on effect was that I had to conduct my business activities planned for Friday afternoon on Saturday meaning that we didn t get to enjoy the facilities we missed our evening reservation at a restaurant in Hoxton and my treat for my other half was essentially ruined by a lack of competency from the man on the front desk The hotel made absolutely no attempt to try to make things right You will see from my other reviews that I am balanced and fair in my feedback  The room was clean one of the cleanest I have ever seen and comfortable The Hotel s location is great ,neutral
 Rooms were very noisy and the atmosphere was very strangeNo Positive,neutral
 Although the staff were nice they screwed our meal orders up twice Our room was really nice the first night large room with a window We decided to come back and stay a second night but got put in a terrible room Very small the air conditioning didn t work so we had to open all the windows in the middle of winter to keep it cool There was a bank of about 50 air conditioning units right outside our window so it was super noisy The bathroom stunk of mold and Lynx deodorant The drains were blocked and the bed was terrible It was super hard and super creaky which woke us up a lot in the night Between the creaky bed and the air conditioning units outside the stuffy heat and the mouldy stench we didn t have a very good sleep at all I think maybe we stayed in an upgraded room the first night without knowing An upgrade was offered to us the second night for 20 pounds but we didn t think we needed it and assumed we d have a similar room as the previous night But we definitely didnt On a different topic the adult movie channel was terrible Super fetishy chin strap ons surgical instruments lots of pvc and horrible badly lit ugly people having gross sex Not my cup tea but if you re into that kind of stuff you ll love this place  The building is beautiful and well maintained great location easy to get around and great value compared to other hotels in the area Very grand and gothic love the links with the titanic too ,neutral
 12 for an omelette badly cooked then no reduction on bill  designand comfort,neutral
 Our room was in the basement across the road from the actual hotel in another building and view out of window was the wall Having said that it was very quiet But room was very small and address was NOT Baker Street Didn t have breakfast No Positive,neutral
 The HVAC unit turned off by itself every 15 minutes We spoke with the staff and they knew of the problem but neither could fix the problem or shift us to a room that had functioning HVAC They said all the HVAC units operated in this fashion Our room was greater than 25 degrees every night and sleeping was miserable The hotel was very clean and the staff was very friendly,neutral
 Needs a renovation beds were not that comfortable feels very dated  Its was close to the Olympia centre ideal location if you are going to an exhibition ,neutral
 The water was so hot that I could not take a shower in the morning The hotel was experiencing a problem with the plumbing and hot water was coming out of both the hot and cold taps The staff knew of this before I checked in but didn t mention it  Location,neutral
 Noise carried from corridors Some of the room lights and bathroom extractor fan didn t work but this didn t spoil our stay Tiny room and bathroom but what do you expect in central London at this price  Great location just a stone s throw from St Pancras Station Helpful staff looked after our baggage Breakfast fine for type of hotel ,neutral
 There was a blackout late at night staff could have handled the situation better It was too dark to locate my room after climbing several flights of stairs no assistance was offered no torch or matches were available I had to leave the hotel find a shop which sold a cigarette lighter to be able to locate my room the blackout was not the hotel s fault but assistance to guests could have been better handled  Great location,neutral
 We have stayed at the Guesthouse a few times in the past 2 3 years This year we booked a room for 3 nights but unfortunately upon arrival one of our family members has fallen ill and we decided to leave after the first night We told them from the start of the happening and if they could understand us and at least not charge us for the 3rd night No there was no understading but rude and stubborn responses That is not how you treat your regular customers No Positive,neutral
 small rooms with the inside ones having windows onto the atrium were strange overlooked by passage way on other side of the atrium and claustrophobic with curtains for privacy and no connection to daylight location excellent although not easy to find with 2 park plaza s almost next to each other,neutral
 Free WiFi did not work in my room as advertised so I did not try paid WiFi There was a Jacuzzi in the bath but it did not work  The bed was very comfortable as was the pillow ,neutral
 Room temperature controls blower was neither cool nor warm so felt very stuffy in the room Location,neutral
 Reception did not communicate to me my room rate change well causing me to stay in smaller room with higher rate because I had two different reservations Near beach and shopping mall Near metro station Adjacent to conference center,neutral
 The hotel is 3 5 km away from Stadio San Siro metro station There is no late night bus with the last bus dropping close to the hotel ending it s run at 8 PM on weekdays and no service on weekends or holidays The hotel s metro shuttle runs till 10 PM on prior booking Be careful if you rely on public transportation and will reach the hotel late as the approach road is deserted The wifi is open without a password or authentication Good if you just want to surf the net but if you plan to get some work done VPN requirements will block you  The room was well maintained and the breakfast was wholesome ,neutral
 Staff at front desk really really not friendly except the guys at breakfast Hotel is well decorated and really clean ,neutral
 Rude receptionist at check in housekeeping rudely waited outside room and demanded to know what time we were checking out room was poorly decorated with mould in bathroom holes hooks in the walls wallpaper coming off and dips in the floor likely to cause injury to drunk people Large bed not comfortable at all and Wembley stadium view was a quite a poor one from what we could see of it anyway the window was embarrassingly dirty Unstocked mini bar couldn t even see through the door s peep hole because it was dirty Lock on bathroom door was also missing seemingly pulled off High price low quality  Nice view but still could ve been improved good location,neutral
 The hotel rooms are small in size and furniture is very old The whole hotel needs to be renovated as soon as possible  The location of the hotel is one of the best,neutral
 There is an additional charge for using the leisure facilities Reception staff discourteous at times  Concierge was helpful Room was quite and comfortable ,neutral
 We were confused by two hotels double tree by Hilton central and double tree by Hilton NDSM WARF They run separate hotels even though it s the same name We wanted them to transfer our booking but they said no which was disappointing  View,neutral
 The room is too small and claustrophobic poor value for a lot of moneyNo Positive,neutral
 Very small room and small bed Area,neutral
 VERY slow service at bar Location to Wembley outlet shops restaurants and cinema ,neutral
 The room was small The carpets a bit shabby No bar You had to pay extra for breakfast biggest complaint is after using booking com for 12 years this is the first time we have ever had to give a 50 pound deposit When we settled the next morning it should have been deducted from the bill and it wasn t Will have to complain to booking com Disgraceful  The location is very good for Hyde park Oxford street and public transport The breakfast was good nice selecion The bed was comfortable ,neutral
 after spending so much of money for the room we were charged euro 15 per person to make use of swimming pool it is much of a shame for such a high rated type of the hotel staff was not really welcoming either No Positive,neutral
 No aircondition dark bathrooms dirty towels No Positive,neutral
 room size small milk provided had gone off not enough electricity sockets Only one dressing gown in a double room refused to get back to me about my complaints No Positive,neutral
 The exterior of the hotel didn t look like the picture it was in fact an old run down looking building but that s perhaps Paris for you We wanted to keep the room for 2 more hours on the day we was leaving but the hotel wanted half a days rate which was 90 this was extortionate I requested an Eiffel Tower view which I was supposed to pay extra for but the view was of the tip of the Eiffel Tower and not the full view of the tower as advertised we in fact got a view of the railway line I was not charged for this view though But I would have refused to pay for it if I was in fact charged Whilst inside this hotel was lovely I don t think the hotel reflected the price at all I could have got a bigger and slightly more luxurious 4 hotel for the same price or perhaps a little bit more  The location the quirkiness of the rooms and the hotel inside the staff was nice the rooms were clean and warm once they turned the heating on for us ,neutral
 nothing really acceptable for our purposes,neutral
 Safe wouldn t open Shower door fell off Shower flooded Shower head kept falling off Shuttle that was suppose to take us to the train station was missing  Was quite cheap,neutral
 I booked a superior terrace room for me and my partner for a break away The staff were not very welcoming quite rude We were made to pay upfront for the room usually you pay when you check out Then on the bottom of the receipt it said no refunds why didn t she make that clear and make sure we were happy with the room before payment Nobody helped us with our bags they could see we were struggling The bed was a small double and so uncomfortable Room service and laundry services Were not answering the phone so I had to keep calling reception More of a corporate hotel  Good location,neutral
 We were awakened at 7 am with a pounding noise very disturbing and couldn t go back to sleep The location of the Hotel near train and subway station,neutral
22,neutral
 Twin beds are tiny no room to manoeuvre  Friendly staff very clean room ,neutral
 Breakfast is badNo Positive,neutral
 Staff they just don t seem to want to work there Always grumpy and with attitude Not all of them but most are like this Lack of facilities compared to other high end hotels in London They only have a gym and even that gym is useless Lobby hasn t changed since the 90s same with most of the rooms Outdated  Location,neutral
 I was unable to honour this booking as my wife was ill I did inform you and so was VERY suprised to be asked to review our stayNo Positive,neutral
 The fridge in the room had crumbs of food in it plus kept giving electric shocks and did not keep drinks cold large shower head did not work Room was a good size with a large double bed and a pull out sofa bed,neutral
 Noisy expensive poor service Location of hotel,neutral
 Before I booked with booking com they said that I had got the best deal so I booked with them The next day on my computer TRIVAGO where doing the same deal 100 pounds cheaper I know what I will do next time And there will be next time  Location,neutral
 Wi fi connection is orrible not working Staff,neutral
 Despite it being Midwinter the temperature of the rooms was very high and the air conditioning made no difference Even the alternative room we were offered was just as hot  Neat rooms,neutral
 We actually expect some refund No ala Carte menu available lack of choice in bar For money spent very poor and actually would have been cheaper if booked direct No Positive,neutral
 Maybe they just painted the wall recently I could smell it When I checked out I complaint about it At the first time the guy worked the front pretended not to understand what I was saying and then he was like Painting I don t think so I had a headache because of the smell  only the location,neutral
No Negative Definitely not a 4 star hotel The price is not justified ,neutral
 Untidy Nothing,neutral
 Took about 45 minutes to check in when I arrived And I was the only one arriving at that time Surroundings were boring In case you want to go out in the evening you need a cab or the tube But only a few stops to Tower Bridge  Big room with dining table and separate bathroom with spa at a very fair price Great location only 5 minutes walk from Canary Wharf Underground Station on Jubilee Line Close to full 3G signal on 11th floor on my 3 subscription ,neutral
 The room I got was very small Insulation is not goo I heard all the noise coming from outside The heater was broken I asked to be fixed but somehow it was not I asked to change the room but there was no free one from the same category Then I asked to change to any other room even if I ve to pay for it so they ve upgraded my room for one night for free I was just disappointed because I though they should have taken these actions before I ask for it  Value of money is good,neutral
 Breakfast was poor Didn t feel like the hotel and staff represented the 5 star statusNo Positive,neutral
 The place is a physical wreak No Positive,neutral
 There was mold on the bathroom ceeling I asked for another room and got another room They told me it was an upgrade for the mold but it was the same size room the gave me discount for the room and free 4 drinks and breakfast Sorry it was not enough I did not feel well for some time after sleeping in the room A hotel should not rent out rooms like this  Breakfast was ok,neutral
 Room temperature wasn t stable Comlimentery cake on the table was dry tasted as it was there for days Car parking had to pay whis as a customer wasn t very pleasing and to be honest of cancletion fees wasn t implemented I wouldn t stay I could get better for the price Noisy couldn t sleep  Swimming pool,neutral
 Previous guests toiletries and food in the fridge had not been cleared Dirty under bed The entrance to the hotel is kind of hidden off the main road Very very noisy street through the night with no proper blinds so very bright Difficulty getting a taxi as it s a suburb Intermittent barely there WiFi in the room Impossible staircase to manoeuvre with luggage Definitely not suitable for a business traveller Facility not manned so no help available Cleaner barely speaks English Lots of restaurants predominantly Indian around Comfortable warm double bed Opposite tube station and bus station,neutral
 The staff one guy was rude Also during the check out from 12 till 1pm they have called me 2 times asking me to leave even though i asked for some minutes to come down They tried to charge me 10 euros for checking out 1 hour late I think they are not professional Also it is hard to find a taxi in front of the hotel  Location,neutral
 Overall I had a terrible experience here as I had my purse stolen from the hotel reception while collecting my luggage There is no security whatsoever everyone can come in and out of the reception from the street and while the location is convenient close to the train station it is also one of the rougher areas of Paris so some form of security is a must Some ideas have someone supervising the door at the very least and a door that stays closed unless someone buzzes you in  The room was standard for a budget hotel ,neutral
 no free wi fi for a 5star hotel no soundproof rooms nor privacy location not bad clean and friendly staff,neutral
"@VirginAmerica yes, nearly every time I fly VX this “ear worm” won’t go away :)",good
"@VirginAmerica it was amazing, and arrived an hour early. You're too good to me.",good
"@VirginAmerica awaiting my return phone call, just would prefer to use your online self-service option :(",bad
@VirginAmerica  DREAM http://t.co/oA2dRfAoQ2 http://t.co/lWWdAc2kHx,neutral
"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare",neutral
@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,bad
@VirginAmerica Only way to fly! #Elevate #Gold,good
@VirginAmerica you suck!,bad
"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",neutral
@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,neutral
"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",neutral
@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,bad
@VirginAmerica Thanks!,good
@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,good
@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,good
@united and what am I suppose to do with that number?,neutral
@united I lost a voucher that I was given in Miami aeroport on jan 26. I did not use it.,neutral
"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",bad
@united Had to explain to a very over eager flight attendant trying to ask about my vision that my @ccicanine was not a guide dog!,bad
@united Thanks for the lack of help and the canned response from the 1K desk!,bad
@united awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,good
@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.,bad
@united  i have a weekend of dealing with your company that would say otherwise.,bad
"@united but if i tweet the ID number, won't that reveal my home address to anyone on the web?",bad
@united this is atrocious customer service.,bad
"@united hi guys, do you have a general enquires email address please? Thanks David.",neutral
@united at what pt do u just Cancelled Flight!  Finally got stndby 4 1pm flight. What a day!  #missedWork #clientNotHappy http://t.co/sUPrLfOi8T,bad
"@united since bulkhead seats cannot have bags on floor, why don't u reserve o/head space above those seats? In 1B on UA246 - not impressed",bad
@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.,good
@united we've been here since 3am and you've Cancelled Flightled our flight twice,bad
"@united Cancelled Flights flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @AirCanada"" to YYZ! Good #customerservice is dead.",bad
@united follow back and I'll give you the details.,neutral
@united 2nd flight in two weeks that you have lost my bag!  Taking my 1K status to @AmericanAir #neveragain #WORSTCUSTOMERSERVICE,bad
@united flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!,good
@united I am impressed with your super-fast reply to @CGJase,good
@united I can't find any Late Flight evening flights. Are there other airports that would have an overnight flight?,bad
@united strikes again! Why board anyone if there's something wrong with the plane? Common sense.,bad
@united you have a guy named Otis at ORD that knows what #customerservice is. he was able to get my bag to me. I upgraded just to be sure,good
@united now this http://t.co/uygeW2Nosr,bad
@united worst flying experience ever and they tried to blame it on ATC?! I watched them load bags for 30min after boarding 45min Late Flight,bad
@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,bad
@united...do you still have flat tire policy.  Shuttle broke down on way to ORD.  Will probably miss the 425pm to CLE...Help please!!,neutral
"@united Your baggage tracking system is worthless! It tells me nothing about where the bag is, much less what your plans are to get it to me",bad
"@united Thanks so much , my passport was recovered",good
"@united ah, that would explain why crew didn't seem particularly distressed when we pointed it out. It was a little startling at first.",neutral
@united I am - thank you!,good
@united thank you! Much appreciation for your help.,good
@united Sandra at ur international checkin counter was rude and offensive.  She commented she didn't care if I complained cuz she had 25yrs,bad
@united the incompetence is truly stunning at this point. 4 hours on a plane for a 1.75 hour nonstop flight.,bad
@united It appears there are six flights to Calgary tomorrow is this correct?,neutral
@united Nope! I'm on UA 174 that was supposed to leave at 6:47 but are still at the gate. Apparently we are about to pull back and de-ice.,bad
@united you have failed so uncontrollably today that it's beyond repair. I'm beyond livid with your absolute disregard to operations.,bad
@united u guys did it again changed ages and double booked seats so I had to I've even though I have platinum and the other person none,bad
@united Hmmm...seems like this could be something to be changed to be more #flyerfriendly.,good
@united No problem just follow me back so I can! Thank you!,good
@united flights taking off from IAD this afternoon?,neutral
@united you're good. Thank you!,good
"@united sure, but 8 different texts changing time &amp; gate (especially locations across the entire concourse). That just seemed a little off.",bad
@united - we're sitting in UA1088 getting delayed because the operations can't find captain. #ridiculous #united,bad
"@united I may not hit any new status this year, but I’ve flown several times this year and have tried to book with y’all every time!",good
@united she's the type of person that can make a customers day! I fly 100+ times a year &amp; she's one of the top flight attendants I've had!,good
@united I think problem resolution should be decided on your end. Especially if you'd like me to continue flying your airline.,bad
@united this is for a check-in luggage. Employee told me not to include wheels in the dimensions.,neutral
"@united Nope, still sitting at the gate!",bad
"@united bagage which i take to in the cabin i dont need to check-in,correct?",neutral
@united UA6357 needs de-icing! Stat! We've waited our turn...,neutral
@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,bad
"@united we are on two more flights today, let's hope the kit does not get the same treatment!! http://t.co/Pd3nbAAkxH",bad
@united no because you will charge me or delay me further. United 1612 still waiting.,bad
"@united Hi, flight 1051. If I try and book a new one way,  flight departure shows up as 3:55pm which seems accurate.",good
@united [checked in + boardingpass w/no checkin bagage] guess i'm all set. :-),neutral
@united I missed it. Set up in a hotel. Flights delayed in SFO for 6+ hours. Missing all the wedding festivities of my friend. 😞,bad
@united after waiting for over an hour we finally board the airplane only to find out we have to call maintenance. And this plane is cold.😡,bad
@united you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight #JustGetMeHome,bad
@united too big to properly manage flight times. There is such a thing as being on time. Or at least prepared with a gate when we land!,bad
@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,bad
@united I will thank you!,good
"@United does a great job of answering public messages. Direct private messages, not so much.",bad
@united Just saying the truth. You don't even an email! #2015,bad
@United I'm pretty sure I've got shin splits from SPRINTING through IAH only to watch my plane pull away from the jet way...,bad
@united can you get a gate for UA4727?  Turrible.,bad
1/2 @united Just be honest with your customers. The new seats are designed to fit more rows on the plane. More rows = more money.,bad
@united Can I add miles from my January Air China flight to my MileagePlus account?,neutral
@united did not get names...Dallas flight and Chicago,neutral
"@united I can’t go back to the airport, I’m working, and won’t have time.  Are you telling me there is seriously no other way?",bad
@united once again your customer service rep was rude!   I asked a question and in turn got attitude.  Jane was no help.  Disgusted again!,bad
@united JT thanks for your help I’ll complete the form once we are back home,good
@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible,bad
@SouthwestAir weather bc of system outage. Hopefully everything goes smoothly now. Thank you for follow up,good
@SouthwestAir flight to Atlanta getting Cancelled Flightled and then had to re schedule on the phone for over 1.5 hours with a rep this bumping us,bad
"@SouthwestAir Switching planes due to mechanical problems.  How does reboarding work? Was A49, now at end of long line.  Stuck in middle?",bad
@SouthwestAir 25 year customer but I am 6 3 and those lost 2 or 3 inches really hurt  every time the person in front shifts he raps my knees,bad
@SouthwestAir 3 hours and 80 degree difference. Yes please!!  MHT TO MCO @sadie4406 http://t.co/MRAW3qDw4D,good
@southwestair watching planes do their thing https://t.co/iItoJhUIKH,neutral
"@SouthwestAir Password reset email is incredibly slow to arrive today. Checked spam folder, too. Web site says a few minutes, but 15? :|",bad
@SouthwestAir loses baggage a day ago and still has no idea or interest in finding it? ALL items for new job in that bag! Unacceptable.,bad
"@SouthwestAir my bag was lost, and according to the rep they don't even know where it is, Please help.",bad
@SouthwestAir no delay. I pay $777.70 for BS A1 ticket. You boarded flight early. I'm last to board. Now have middle seat. Wasted $$$$!,bad
@SouthwestAir sign me up!,good
@SouthwestAir your hold music sounds like it's from Super Mario Bros for gameboy color,neutral
@SouthwestAir i forgot to put my tsa pre number in before I checked in. It is now in my profile but will it be on my boarding pass in the am,neutral
@SouthwestAir I'm stuck in Fort Lauderdale.,bad
@SouthwestAir thanks for the Cancelled Flightation today. Only airline that's Cancelled Flighted. Lost a customer today.,bad
@SouthwestAir PLEASE HELP! I would die to see the Vegas show! It would be amazing to hear their songs for real!,neutral
@SouthwestAir I can't begin to tell you how slow my plane's wifi is. I can't even pull up an email.  What am i paying $8 for??,bad
@SouthwestAir where is the great customer service I have come to know/expect; you LUV dropped by EB check in and no help in sight!,bad
@SouthwestAir How do I enter passport information on an existing reservation before check in?,neutral
@SouthwestAir might be the worst airline ever,bad
"@SouthwestAir my trip is a month away...why do you consider it ""around the corner""? Is that a setting I can change?",bad
@SouthwestAir thank you for always going above and beyond with your customer service!!!!!! #favoriteairline #luvforSW #southwestAir,good
@SouthwestAir Southwest is definitely my favorite airline to fly! :D,good
@SouthwestAir - Great flight from Phoenix to Dallas tonight!Great service and ON TIME! Makes @timieyancey very happy! http://t.co/TkVCMhbPim,good
@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,good
"@SouthwestAir oops, Sorry, Done,",neutral
"@SouthwestAir Times change, I guess. http://t.co/osox9h7fWY",neutral
@SouthwestAir boarded plane only to be told to get off as it wasn't our plane. Now an hour delay. 😭😭,bad
@SouthwestAir hot stewardess flipped me off,good
@SouthwestAir  why are you the only airlines to Cancelled Flight all flights into BNA? Been stranded in philly for 2 days. Hoping to get out in the AM,bad
"@SouthwestAir there... from my first interaction with your people this morning, after bad weather, sorry but I wont be flying with you again",bad
@SouthwestAir Awwweesssooomee!,good
"@SouthwestAir You guys must have been swamped, even took our corporate travel a long time to get in, but everything worked out in the end.",neutral
"@SouthwestAir Buying Early Bird was pointless. You moved me to a diff flight b/c first one was delayed, so I lost my boarding position.",bad
"@SouthwestAir have you considered adding the ""we'll call you back when we have someone free"" feature to your support line?",bad
"@JetBlue Hey guys, why did my last flight earn me 0 pts? http://t.co/1syWlmTZek",bad
